Date,Open,High,Low,Close,Adj Close,Volume
2021-09-01,1672.25,1718.0,1672.199951171875,1686.4000244140625,1661.3306884765625,3530101
2021-09-02,1687.9000244140625,1710.0,1682.0,1686.199951171875,1661.133544921875,2400278
2021-09-03,1697.0,1704.300048828125,1672.0999755859375,1691.5,1666.3548583984375,2336258
2021-09-06,1700.0,1716.0,1690.199951171875,1694.199951171875,1669.0145263671875,1850835
2021-09-07,1694.199951171875,1705.0,1679.449951171875,1681.699951171875,1656.700439453125,1734879
2021-09-08,1682.0,1694.699951171875,1658.0,1666.550048828125,1641.7757568359375,1644392
2021-09-09,1655.199951171875,1680.5999755859375,1655.199951171875,1670.050048828125,1645.2236328125,1225239
2021-09-13,1662.050048828125,1675.6500244140625,1660.5,1671.699951171875,1646.84912109375,1578773
2021-09-14,1676.0,1698.800048828125,1675.4000244140625,1696.449951171875,1671.231201171875,1407269
2021-09-15,1700.0,1724.5999755859375,1697.0,1717.0,1691.4757080078125,2757989
2021-09-16,1709.5999755859375,1728.5,1709.25,1721.25,1695.66259765625,2128381
2021-09-17,1724.0,1741.699951171875,1706.0999755859375,1716.199951171875,1690.6876220703125,3473932
2021-09-20,1700.199951171875,1735.0,1699.949951171875,1704.3499755859375,1679.0137939453125,1820374
2021-09-21,1698.5999755859375,1730.75,1692.4000244140625,1720.9000244140625,1695.3177490234375,2029747
2021-09-22,1720.9000244140625,1730.0,1706.0,1710.9000244140625,1685.4664306640625,1487933
2021-09-23,1718.300048828125,1775.0,1715.050048828125,1769.699951171875,1743.392333984375,3702946
2021-09-24,1780.0,1810.0,1750.0,1768.75,1742.4564208984375,3612494
2021-09-27,1772.0,1782.75,1737.0,1739.5999755859375,1713.73974609375,1650711
2021-09-28,1745.300048828125,1759.050048828125,1719.0,1737.1500244140625,1711.3262939453125,1442615
2021-09-29,1732.0,1742.0,1716.5999755859375,1721.0,1695.416259765625,1698747
2021-09-30,1719.949951171875,1734.25,1697.0,1702.949951171875,1677.634521484375,1792078
2021-10-01,1697.5,1712.5,1687.5,1696.9000244140625,1671.674560546875,1563937
2021-10-04,1696.5,1723.949951171875,1684.050048828125,1715.25,1689.751708984375,1588493
2021-10-05,1714.5,1740.0,1706.0,1716.699951171875,1691.18017578125,1705242
2021-10-06,1716.699951171875,1735.9000244140625,1690.0,1695.050048828125,1669.8521728515625,1845661
2021-10-07,1710.0,1729.300048828125,1700.0,1712.449951171875,1686.9932861328125,1378863
2021-10-08,1740.0,1741.0,1720.0,1726.9000244140625,1701.2286376953125,1755402
2021-10-11,1733.75,1746.8499755859375,1715.0,1716.9000244140625,1691.377197265625,1528151
2021-10-12,1710.5,1725.550048828125,1700.0,1718.199951171875,1692.6578369140625,1671988
2021-10-13,1727.0,1763.9000244140625,1724.050048828125,1752.050048828125,1726.0047607421875,2105025
2021-10-14,1775.0,1817.9000244140625,1767.449951171875,1789.300048828125,1762.700927734375,4440909
2021-10-18,1807.1500244140625,1810.5,1782.0,1788.449951171875,1761.863525390625,1918546
2021-10-19,1809.800048828125,1885.0,1802.050048828125,1846.050048828125,1818.6072998046875,6639827
2021-10-20,1855.0,1868.6500244140625,1796.300048828125,1806.699951171875,1779.84228515625,3295376
2021-10-21,1815.0,1826.5,1791.050048828125,1805.75,1778.9063720703125,2774633
2021-10-22,1816.0,1831.5,1781.3499755859375,1792.25,1765.6070556640625,1520637
2021-10-25,1792.25,1812.800048828125,1760.3499755859375,1784.1500244140625,1757.62744140625,2488386
2021-10-26,1785.0,1811.9000244140625,1781.550048828125,1796.25,1769.547607421875,1930107
2021-10-27,1801.0,1814.0,1775.0999755859375,1784.550048828125,1758.0216064453125,1408879
2021-10-28,1799.550048828125,1862.0,1791.0,1814.25,1787.2801513671875,6379424
2021-10-29,1822.0,1824.9000244140625,1735.800048828125,1766.6500244140625,1740.3876953125,3984689
2021-11-01,1776.0,1805.0,1751.199951171875,1795.3499755859375,1768.6610107421875,2316925
2021-11-02,1800.0,1824.449951171875,1795.4000244140625,1815.6500244140625,1788.6593017578125,1687119
2021-11-03,1818.0,1915.0,1818.0,1889.5,1861.411376953125,11580233
2021-11-04,1900.0,1920.8499755859375,1900.0,1908.949951171875,1880.572265625,764191
2021-11-08,1944.550048828125,1953.9000244140625,1912.199951171875,1924.550048828125,1895.9403076171875,3674523
2021-11-09,1933.5,1964.0999755859375,1930.300048828125,1943.5999755859375,1914.7071533203125,3550645
2021-11-10,1932.699951171875,1954.0,1932.0,1950.1500244140625,1921.159912109375,3208195
2021-11-11,1947.8499755859375,1981.75,1925.6500244140625,1931.699951171875,1902.984130859375,7061537
2021-11-12,1940.0,1965.0,1928.0999755859375,1959.949951171875,1930.8140869140625,2026320
2021-11-15,1961.25,1974.5,1943.0,1947.050048828125,1918.10595703125,1127678
2021-11-16,1950.0,1979.949951171875,1944.0,1955.300048828125,1926.2333984375,2279531
2021-11-17,1949.0,1978.9000244140625,1943.550048828125,1952.9000244140625,1923.8690185546875,2166686
2021-11-18,1952.9000244140625,1954.0,1893.0,1897.0,1868.7999267578125,1883794
2021-11-22,1898.25,1900.0,1837.8499755859375,1864.5,1836.782958984375,2407464
2021-11-23,1850.0,1895.5999755859375,1844.5,1886.3499755859375,1858.3082275390625,2028470
2021-11-24,1894.0,1902.4000244140625,1845.949951171875,1862.5,1834.812744140625,1361828
2021-11-25,1855.0,1866.8499755859375,1838.199951171875,1849.9000244140625,1822.4000244140625,1930012
2021-11-26,1820.0,1841.75,1768.5999755859375,1778.1500244140625,1751.7166748046875,2796595
2021-11-29,1778.0,1790.050048828125,1735.1500244140625,1767.25,1740.978759765625,2111420
2021-11-30,1767.25,1798.9000244140625,1751.300048828125,1764.75,1738.515869140625,3385628
2021-12-01,1764.0,1794.0,1762.050048828125,1786.0,1759.449951171875,1359786
2021-12-02,1785.949951171875,1794.0,1763.0,1789.199951171875,1762.6024169921875,2813690
2021-12-03,1799.949951171875,1844.800048828125,1796.550048828125,1801.25,1774.4732666015625,3612772
2021-12-06,1799.0,1821.0,1778.0,1782.6500244140625,1756.1497802734375,1566109
2021-12-07,1790.199951171875,1810.0,1772.0999755859375,1798.0999755859375,1771.3701171875,2097201
2021-12-08,1802.0,1841.0,1802.0,1825.050048828125,1797.9195556640625,3433206
2021-12-09,1835.0,1884.1500244140625,1827.949951171875,1879.800048828125,1851.8555908203125,3791595
2021-12-10,1879.800048828125,1890.8499755859375,1861.050048828125,1873.4000244140625,1845.55078125,1771926
2021-12-13,1893.699951171875,1896.25,1855.050048828125,1861.5,1833.8277587890625,1857829
2021-12-14,1850.0,1874.0,1846.199951171875,1865.699951171875,1837.965087890625,1685243
2021-12-15,1866.0,1898.75,1863.6500244140625,1880.800048828125,1852.8408203125,2176709
2021-12-16,1892.0,1908.0,1866.300048828125,1873.9000244140625,1846.0433349609375,2469902
2021-12-17,1866.5,1874.699951171875,1831.699951171875,1847.0999755859375,1819.6417236328125,2352938
2021-12-20,1821.0,1829.6500244140625,1771.5,1799.3499755859375,1772.6015625,2488158
2021-12-21,1817.9000244140625,1852.199951171875,1812.5,1827.550048828125,1800.38232421875,2077840
2021-12-22,1827.550048828125,1879.550048828125,1827.550048828125,1871.0,1843.1864013671875,1692505
2021-12-23,1883.0,1887.8499755859375,1862.0999755859375,1878.449951171875,1850.525634765625,1677127
2021-12-24,1888.75,1888.75,1850.0,1859.4000244140625,1831.7589111328125,1203991
2021-12-27,1859.4000244140625,1875.6500244140625,1845.800048828125,1866.199951171875,1838.457763671875,1139744
2021-12-28,1872.0999755859375,1909.0,1872.0999755859375,1899.5,1871.2626953125,1916098
2021-12-29,1895.0,1908.949951171875,1890.050048828125,1894.8499755859375,1866.681884765625,1287946
2021-12-30,1892.300048828125,1901.699951171875,1880.9000244140625,1885.699951171875,1857.66796875,1805349
2021-12-31,1887.3499755859375,1907.0999755859375,1887.300048828125,1895.9000244140625,1867.71630859375,1145546
2022-01-03,1895.0,1937.449951171875,1893.6500244140625,1922.8499755859375,1894.265625,1906676
2022-01-04,1922.8499755859375,1943.0,1914.550048828125,1937.550048828125,1908.7471923828125,1643920
2022-01-05,1940.699951171875,1951.0,1927.6500244140625,1948.5999755859375,1919.6328125,1711667
2022-01-06,1944.5,1953.0,1919.5999755859375,1924.5,1895.89111328125,1372015
2022-01-07,1929.050048828125,1934.949951171875,1897.1500244140625,1904.9000244140625,1876.58251953125,1447123
2022-01-10,1910.0,1959.949951171875,1907.25,1953.0999755859375,1924.06591796875,2397846
2022-01-11,1949.0,1970.0,1937.6500244140625,1961.1500244140625,1931.996337890625,2232435
2022-01-12,1978.5,1984.0,1960.300048828125,1974.199951171875,1944.8521728515625,1585970
2022-01-13,1975.550048828125,2029.0,1975.550048828125,2018.4000244140625,1988.395263671875,2373324
2022-01-14,2014.0,2049.949951171875,2007.0,2044.75,2014.353515625,3124945
2022-01-17,2044.75,2071.949951171875,2042.0,2069.39990234375,2038.636962890625,1858651
2022-01-18,2075.64990234375,2078.550048828125,2010.550048828125,2022.199951171875,1992.1387939453125,1460676
2022-01-19,2019.9000244140625,2027.0,1987.0,2020.9000244140625,1990.858154296875,2336679
2022-01-20,2020.0,2035.0,1984.0999755859375,2003.5,1973.7166748046875,2031107
2022-01-21,1982.1500244140625,1994.800048828125,1943.050048828125,1956.050048828125,1926.97216796875,2209132
2022-01-24,1955.0,1959.0,1881.550048828125,1899.9000244140625,1871.6568603515625,2307120
2022-01-25,1895.0,1931.300048828125,1850.0999755859375,1925.300048828125,1896.6793212890625,2998042
2022-01-27,1914.550048828125,1922.0,1867.0,1910.8499755859375,1882.4439697265625,2932713
2022-01-28,1916.0999755859375,1948.0,1891.300048828125,1897.550048828125,1869.341796875,2233620
2022-01-31,1890.199951171875,1924.0,1850.449951171875,1909.199951171875,1880.8184814453125,3161064
2022-02-01,1928.6500244140625,1999.9000244140625,1917.0,1990.5,1960.9100341796875,5392787
2022-02-02,1995.0999755859375,2008.0,1970.5999755859375,1982.699951171875,1953.2259521484375,3579380
2022-02-03,1981.5,1985.0,1930.0,1933.6500244140625,1904.9051513671875,2262217
2022-02-04,1948.0,1957.800048828125,1923.300048828125,1947.949951171875,1918.992431640625,1440816
2022-02-07,1932.5,1947.5,1874.550048828125,1884.5,1856.48583984375,2641464
2022-02-08,1890.0,1896.949951171875,1848.0,1875.5999755859375,1847.718017578125,2040523
2022-02-09,1884.5,1899.9000244140625,1875.5999755859375,1888.800048828125,1860.7218017578125,1390810
2022-02-10,1892.0,1911.0,1881.0,1901.0,1872.740478515625,1288856
2022-02-11,1889.0,1889.0,1850.0,1871.25,1843.4327392578125,1744894
2022-02-14,1843.25,1846.949951171875,1795.0,1799.0,1772.2568359375,2290199
2022-02-15,1810.0,1882.0,1806.1500244140625,1876.050048828125,1848.161376953125,2602134
2022-02-16,1876.050048828125,1887.300048828125,1842.1500244140625,1860.699951171875,1833.0394287109375,1898439
2022-02-17,1869.0,1884.9000244140625,1854.0999755859375,1868.699951171875,1840.9205322265625,1459905
2022-02-18,1870.0,1896.0,1865.1500244140625,1883.0999755859375,1855.1064453125,1912482
2022-02-21,1874.949951171875,1883.9000244140625,1848.8499755859375,1863.949951171875,1836.2410888671875,1262585
2022-02-22,1813.0,1855.0,1800.5,1844.449951171875,1817.0311279296875,2288298
2022-02-23,1849.0,1852.0,1816.1500244140625,1820.300048828125,1793.2401123046875,1583872
2022-02-24,1783.25,1800.0,1751.0,1757.3499755859375,1731.225830078125,3616355
2022-02-25,1782.0,1798.699951171875,1765.0,1777.050048828125,1750.633056640625,2476882
2022-02-28,1764.9000244140625,1822.25,1752.800048828125,1816.75,1789.7427978515625,2553662
2022-03-02,1800.0,1826.949951171875,1768.5,1784.5,1757.9722900390625,3152628
2022-03-03,1810.0,1813.550048828125,1745.550048828125,1752.300048828125,1726.2509765625,2259979
2022-03-04,1740.0,1754.050048828125,1703.0,1711.75,1686.3038330078125,3906819
2022-03-07,1658.25,1666.800048828125,1605.550048828125,1634.449951171875,1610.15283203125,6318251
2022-03-08,1627.9000244140625,1666.0,1595.0,1658.5,1633.8453369140625,4421730
2022-03-09,1676.5,1699.800048828125,1650.050048828125,1690.949951171875,1665.8128662109375,3306502
2022-03-10,1740.0,1758.0,1707.0,1728.199951171875,1702.50927734375,2776325
2022-03-11,1720.0,1735.449951171875,1705.800048828125,1728.6500244140625,1702.9525146484375,1577597
2022-03-14,1735.0,1754.0,1715.5,1746.75,1720.7835693359375,1558334
2022-03-15,1748.0,1765.0,1726.5999755859375,1743.449951171875,1717.5325927734375,2062332
2022-03-16,1761.0,1770.6500244140625,1746.199951171875,1756.199951171875,1730.0928955078125,2101909
2022-03-17,1781.1500244140625,1804.5999755859375,1768.449951171875,1787.9000244140625,1761.32177734375,3383036
2022-03-21,1805.0,1805.0,1745.0,1756.300048828125,1730.191650390625,2301462
2022-03-22,1756.300048828125,1777.0,1721.1500244140625,1774.050048828125,1747.6776123046875,3986030
2022-03-23,1780.0,1791.550048828125,1759.1500244140625,1767.25,1740.978759765625,1574226
2022-03-24,1755.0,1779.699951171875,1751.0,1771.550048828125,1745.2149658203125,1580887
2022-03-25,1775.5999755859375,1777.9000244140625,1739.0,1751.0999755859375,1725.0687255859375,1483897
2022-03-28,1752.0,1755.0,1725.0999755859375,1741.5999755859375,1715.7100830078125,1799629
2022-03-29,1748.699951171875,1754.0999755859375,1733.0,1746.6500244140625,1720.68505859375,2071779
2022-03-30,1766.9000244140625,1777.050048828125,1754.0999755859375,1773.5999755859375,1747.234375,1712835
2022-03-31,1779.949951171875,1781.3499755859375,1758.0,1767.6500244140625,1741.372802734375,1401916
2022-04-01,1759.0,1794.0,1759.0,1790.0999755859375,1763.489013671875,2050573
2022-04-04,1784.0,1829.8499755859375,1776.5999755859375,1826.3499755859375,1799.2000732421875,1955281
2022-04-05,1840.0,1845.0,1827.0,1836.050048828125,1808.756103515625,1718581
2022-04-06,1833.0,1858.0,1827.699951171875,1852.800048828125,1825.257080078125,2245496
2022-04-07,1849.9000244140625,1855.8499755859375,1810.1500244140625,1826.300048828125,1799.15087890625,2003954
2022-04-08,1835.4000244140625,1838.9000244140625,1818.050048828125,1830.75,1803.53466796875,1903321
2022-04-11,1820.25,1829.75,1779.0,1781.5,1755.016845703125,2262446
2022-04-12,1780.0,1781.5,1733.5999755859375,1747.699951171875,1721.71923828125,4215141
2022-04-13,1754.199951171875,1772.8499755859375,1747.0999755859375,1760.800048828125,1734.624755859375,1673417
2022-04-18,1746.300048828125,1749.949951171875,1715.0,1738.3499755859375,1712.5084228515625,1808707
2022-04-19,1748.300048828125,1760.75,1687.0,1705.75,1680.3929443359375,2737766
2022-04-20,1709.949951171875,1712.4000244140625,1671.3499755859375,1691.5999755859375,1666.4532470703125,3832617
2022-04-21,1702.949951171875,1725.800048828125,1700.0,1714.5,1689.012939453125,1797489
2022-04-22,1701.0,1716.4000244140625,1690.4000244140625,1694.3499755859375,1669.1624755859375,1474689
2022-04-25,1675.0,1675.0,1652.0,1657.3499755859375,1632.7125244140625,1964344
2022-04-26,1680.0,1703.0999755859375,1664.0,1699.949951171875,1674.6790771484375,2440990
2022-04-27,1675.0,1691.5999755859375,1666.699951171875,1677.050048828125,1652.11962890625,1346726
2022-04-28,1690.0,1731.0,1680.0,1719.25,1693.6923828125,3117433
2022-04-29,1731.0,1739.0,1687.1500244140625,1694.3499755859375,1669.1624755859375,2404830
2022-05-02,1668.5999755859375,1685.949951171875,1655.050048828125,1679.449951171875,1654.48388671875,1399802
2022-05-04,1679.5,1681.9000244140625,1625.050048828125,1633.949951171875,1609.6602783203125,1777673
2022-05-05,1650.699951171875,1671.199951171875,1633.0,1637.6500244140625,1613.305419921875,1707752
2022-05-06,1616.0,1633.0,1612.0999755859375,1622.449951171875,1598.331298828125,1439520
2022-05-09,1607.550048828125,1629.8499755859375,1591.25,1616.1500244140625,1592.125,1400010
2022-05-10,1611.0,1629.5999755859375,1601.0,1607.949951171875,1584.0467529296875,1176030
2022-05-11,1600.5,1609.0,1557.3499755859375,1570.800048828125,1547.4490966796875,2988788
2022-05-12,1550.0,1554.949951171875,1513.0999755859375,1526.1500244140625,1503.462890625,3407191
2022-05-13,1530.0,1574.9000244140625,1502.0,1534.5,1511.688720703125,4328846
2022-05-16,1550.0,1567.5,1539.449951171875,1542.9000244140625,1519.9638671875,1775914
2022-05-17,1545.0,1607.9000244140625,1545.0,1604.0999755859375,1580.2540283203125,1608711
2022-05-18,1623.0,1623.0,1565.0,1572.5,1549.123779296875,2984009
2022-05-19,1550.0,1562.75,1540.3499755859375,1547.949951171875,1524.938720703125,1798843
2022-05-20,1569.4000244140625,1613.449951171875,1561.050048828125,1610.0999755859375,1586.164794921875,2175224
2022-05-23,1629.0,1660.0,1605.5999755859375,1644.1500244140625,1619.708740234375,4177811
2022-05-24,1644.800048828125,1653.699951171875,1610.0999755859375,1626.300048828125,1602.1241455078125,1970395
2022-05-25,1633.0,1639.699951171875,1571.0999755859375,1574.75,1551.34033203125,1417130
2022-05-26,1575.0,1588.9000244140625,1536.6500244140625,1564.550048828125,1541.2919921875,3578710
2022-05-27,1575.199951171875,1606.0,1574.0,1600.300048828125,1576.5106201171875,1279218
2022-05-30,1620.0,1663.699951171875,1613.5999755859375,1660.8499755859375,1636.160400390625,2119326
2022-05-31,1660.5,1674.4000244140625,1645.0,1654.5,1629.90478515625,3534742
2022-06-01,1653.550048828125,1661.0,1638.449951171875,1648.0,1623.50146484375,1425466
2022-06-02,1632.0,1649.449951171875,1623.699951171875,1637.1500244140625,1612.812744140625,1852251
2022-06-03,1657.949951171875,1673.699951171875,1644.949951171875,1652.050048828125,1627.4913330078125,2928263
2022-06-06,1652.1500244140625,1662.300048828125,1634.0999755859375,1640.199951171875,1615.8173828125,1538005
2022-06-07,1630.0,1638.4000244140625,1586.0999755859375,1589.449951171875,1565.82177734375,2157491
2022-06-08,1595.0,1607.800048828125,1570.0999755859375,1584.550048828125,1560.99462890625,2122442
2022-06-09,1556.199951171875,1600.0,1556.199951171875,1595.0999755859375,1571.3878173828125,1361104
2022-06-10,1570.0,1594.5,1569.050048828125,1585.0999755859375,1561.5364990234375,1337799
2022-06-13,1560.1500244140625,1565.949951171875,1518.300048828125,1532.050048828125,1509.275146484375,2460367
2022-06-14,1532.050048828125,1554.300048828125,1525.199951171875,1544.6500244140625,1521.6878662109375,1983405
2022-06-15,1547.949951171875,1567.0,1539.050048828125,1560.3499755859375,1537.154296875,1461683
2022-06-16,1568.4000244140625,1575.0,1516.75,1527.4000244140625,1504.6943359375,2329325
2022-06-17,1522.0,1529.949951171875,1481.4000244140625,1489.949951171875,1467.8009033203125,4548572
2022-06-20,1490.0,1497.8499755859375,1456.3499755859375,1471.800048828125,1449.9208984375,1837431
2022-06-21,1480.0,1515.199951171875,1476.9000244140625,1500.300048828125,1477.9970703125,1458922
2022-06-22,1490.0,1490.949951171875,1468.0,1478.75,1456.7674560546875,1906619
2022-06-23,1481.5,1511.75,1481.5,1494.300048828125,1472.08642578125,1828491
2022-06-24,1501.75,1512.0,1489.0,1494.8499755859375,1472.628173828125,1731440
2022-06-27,1524.0,1544.699951171875,1509.75,1535.800048828125,1512.969482421875,2389778
2022-06-28,1530.0,1557.5,1524.0999755859375,1551.5,1528.43603515625,2072405
2022-06-29,1531.25,1554.0,1525.4000244140625,1547.9000244140625,1524.8895263671875,1480197
2022-06-30,1549.050048828125,1566.9000244140625,1542.0999755859375,1558.25,1535.085693359375,3308971
2022-07-01,1560.949951171875,1576.0,1534.5999755859375,1572.1500244140625,1548.779052734375,1294305
2022-07-04,1572.0999755859375,1587.449951171875,1550.199951171875,1581.699951171875,1558.18701171875,1269969
2022-07-05,1584.0,1597.25,1561.5999755859375,1564.9000244140625,1541.6368408203125,1445200
2022-07-06,1565.550048828125,1590.5,1551.800048828125,1556.1500244140625,1533.0169677734375,2422594
2022-07-07,1565.9000244140625,1614.1500244140625,1565.6500244140625,1611.0999755859375,1587.1500244140625,1697912
2022-07-08,1621.0,1702.0,1618.0,1687.449951171875,1662.364990234375,6516138
2022-07-11,1684.949951171875,1688.8499755859375,1653.4000244140625,1663.0,1638.2784423828125,1316037
2022-07-12,1655.0,1672.9000244140625,1649.050048828125,1653.75,1629.166015625,781516
2022-07-13,1664.0,1683.25,1644.4000244140625,1647.25,1622.7626953125,1914814
2022-07-14,1651.8499755859375,1667.3499755859375,1634.5999755859375,1646.1500244140625,1621.678955078125,1170472
2022-07-15,1653.9000244140625,1687.8499755859375,1649.199951171875,1684.8499755859375,1659.8037109375,1345141
2022-07-18,1696.050048828125,1734.5999755859375,1690.0,1727.6500244140625,1701.967529296875,3200640
2022-07-19,1719.949951171875,1734.949951171875,1714.0,1729.800048828125,1704.08544921875,1351783
2022-07-20,1740.3499755859375,1746.8499755859375,1727.949951171875,1739.949951171875,1714.08447265625,1509911
2022-07-21,1726.9000244140625,1768.949951171875,1715.0999755859375,1765.1500244140625,1761.178466796875,2827327
2022-07-22,1765.5,1779.550048828125,1752.550048828125,1767.75,1763.7725830078125,1495629
2022-07-25,1765.0,1785.5,1760.050048828125,1782.449951171875,1778.439453125,1916615
2022-07-26,1780.75,1780.75,1741.9000244140625,1751.25,1747.3096923828125,1585897
2022-07-27,1754.0,1819.5,1750.0,1796.6500244140625,1792.6075439453125,5369460
2022-07-28,1805.0,1816.0,1786.949951171875,1801.25,1797.1971435546875,1831059
2022-07-29,1814.949951171875,1832.5,1794.0,1808.050048828125,1803.98193359375,1747781
2022-08-01,1808.0,1817.8499755859375,1790.300048828125,1814.699951171875,1810.6168212890625,1341943
2022-08-02,1809.0,1811.6500244140625,1775.699951171875,1793.050048828125,1789.015625,1749346
2022-08-03,1793.050048828125,1804.0,1773.0,1789.800048828125,1785.77294921875,1264299
2022-08-04,1793.800048828125,1814.800048828125,1775.0,1780.0999755859375,1776.0947265625,1856927
2022-08-05,1782.949951171875,1807.0,1775.300048828125,1787.449951171875,1783.4281005859375,1430542
2022-08-08,1796.4000244140625,1832.050048828125,1790.25,1829.6500244140625,1825.5333251953125,2625195
2022-08-10,1830.0,1867.0,1822.25,1855.1500244140625,1850.9759521484375,3422074
2022-08-11,1870.050048828125,1878.800048828125,1855.199951171875,1867.1500244140625,1862.9488525390625,1918049
2022-08-12,1865.0,1869.0,1838.0,1846.449951171875,1842.29541015625,1041383
2022-08-16,1860.0,1864.0,1842.0,1848.9000244140625,1844.739990234375,1426893
2022-08-17,1861.449951171875,1867.3499755859375,1850.050048828125,1855.699951171875,1851.5245361328125,1748371
2022-08-18,1857.0,1898.550048828125,1850.0,1894.550048828125,1890.2872314453125,2519639
